injection,structure_id,experiment_id,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
385,1,114008926,2,634025629,False,0.821473658084869,7430,6570,6940,0.0570785141923429,0.152311816811562,133.780487060547,878.3330078125,0.009051259175,15381987328,48510900,6489811968,7388783,0.0594258525
385,1,114008926,3,634031259,False,0.821473658084869,7430,6570,6940,0.0629394505458082,0.0839757463013467,69.8526254511873,831.81904928265,0.0099806606265625,20817185792,97021800,6777227456,8147478.0625,0.118851705
385,614,114008926,2,634026740,False,0.998861491680145,7160,6450,6730,0.221914308311261,0.122009046375751,87.3118515014648,715.617858886719,0.0351901928,55091474432,235447200,20557330432,28726688,0.28842282
385,331,114008926,1,634029811,False,1,8090,5990,5320,0.645196636095898,0.182712120068304,530.539123309506,2903.68872689547,0.1023124384854,311522337536,457114492,242517121837.75,83520357.9472656,0.5599652527
385,390,114008926,3,634031816,False,0.74814248085022,6090,6550,7030,0.0230111252089506,0.0705012803569822,66.0305659930795,936.586763513154,0.00364900280117187,9051298048,42251400,2789883856,2978777.796875,0.051757965
385,980,114008926,3,634032627,False,0.853323817253113,7710,6270,6380,0.0708840253258222,0.0771155232836649,64.0590123792956,830.688941105389,0.011240476275,32418975744,118989000,7622317824,9175899,0.145761525
385,606826647,114008926,1,634031008,False,1,8090,5990,5320,0.106057095196348,0.143464937806129,368.451293945312,2568.232421875,0.01681806665,47217557504,95696096,35259351040,13729034,0.1172277176
385,980,114008926,1,634028360,False,0.66749769449234,7700,5960,5290,0.0242686445496693,0.0528042577207088,40.4770889282227,766.549682617188,0.003848414675,13539604480,59494500,2408164096,3141563,0.0728807625
385,980,114008926,2,634027205,False,0.853323817253113,7710,6270,6380,0.0466153807761529,0.101426787674427,87.6409378051758,864.080749511719,0.0073920616,18879371264,59494500,5214153728,6034336,0.0728807625
385,1097,114008926,2,634027416,False,1,6220,5800,6570,4.54954033204214,0.0860892236232758,124.581253051758,1447.11779785156,0.7214460512,2059088323200,6840990208,852259110912,588935552,8.3802130048
385,173,114008926,3,634031407,False,0.615296900272369,6180,6760,6500,0.0700123724231869,0.0669864412063204,29.9397975085802,446.953099305047,0.0111022534,19991619072,135296992,4050764544,9063064,0.1657388152
385,491,114008926,1,634029192,False,1,8090,5990,5320,0.592320884054427,0.315458088381989,979.103318820171,3103.75087810261,0.09392763480625,278247122944,243061196,237982023680,76675620.25,0.2977499651
